Customer Number,CountryID,CustType,item_name,ItemId,brandId,Unit,FF Target,MM,FF Target Value,year,Trans_Name,Status,SAP Code,Divested
54806,5,Private        ,Zytiga 250 mg,139,50,OH,1.368715084,2,5592.419274,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.234636872,3,958.7004469,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.977653631,4,3994.585196,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.312849162,5,1278.267263,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.391061453,6,1597.834078,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.508379888,7,2077.184302,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.391061453,8,1597.834078,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.586592179,9,2396.751117,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.391061453,10,1345.137989,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.625698324,11,2152.220782,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.508379888,12,1748.679385,2019,DPO,Registered,418556,No
54806,5,Private        ,Guselkumab,29,12,IMM,2.156133829,5,6822.007435,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.635687732,6,5175.315985,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,0.594795539,7,1349.531599,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.486988848,8,3373.828996,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.486988848,9,3373.828996,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.784386617,10,4048.594796,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.858736059,11,4217.286245,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.858736059,12,4217.286245,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,0.148698885,1,470.4832714,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,2.081784387,2,6586.765799,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.784386617,3,5645.799257,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,3.12267658,4,9880.148699,2019,DPO,Registered,419106,No
54806,5,Private        ,Remicade,71,30,IMM,0.386425852,1,216.3984774,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.43990443,2,246.3464809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.955713939,3,535.1998056,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.437604276,4,245.0583948,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.386425852,1,216.3984774,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.43990443,2,246.3464809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.955713939,3,535.1998056,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.437604276,4,245.0583948,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.386425852,1,216.3984774,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.43990443,2,246.3464809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.955713939,3,535.1998056,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.437604276,4,245.0583948,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.789179558,1,441.9405524,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.898396372,2,503.1019681,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.951810156,3,1093.013688,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.893698874,4,500.4713696,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.516927189,5,289.4792257,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.68457925,6,383.36438,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.698550255,7,319.9360168,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.93140034,8,426.5813558,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.93140034,9,426.5813558,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.254596258,10,574.6050863,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.024540374,11,469.2394914,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.86280068,12,853.1627116,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.386425852,1,216.3984774,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.43990443,2,246.3464809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.955713939,3,535.1998056,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.437604276,4,245.0583948,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.386425852,1,216.3984774,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.43990443,2,246.3464809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.955713939,3,535.1998056,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.437604276,4,245.0583948,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.247226047,5,138.4465862,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.327407467,6,183.3481817,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.334089252,7,153.0128776,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,8,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.445452337,9,204.0171702,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.600024297,10,274.8111282,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.48999757,11,224.4188872,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,0.890904673,12,408.0343403,2019,DPO,Registered,418455,No
54806,5,Private        ,Simponi,86,36,IMM,0.720115218,5,808.3005281,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.772923668,6,867.5759001,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.960153625,7,1077.734037,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.897743639,8,1007.681325,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.960153625,9,1077.734037,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.960153625,10,1077.734037,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,1.200192031,11,1347.167547,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.960153625,12,1077.734037,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.427268363,1,479.5916467,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.576092175,2,646.6404225,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.739318291,3,829.8552088,2019,DPO,Registered,413578,No
54806,5,Private        ,Simponi,86,36,IMM,0.825732117,4,926.8512722,2019,DPO,Registered,413578,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,5,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,6,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,7,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,8,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,9,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,10,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,11,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.711131893,12,2377.043689,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.44054003,1,1472.557914,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.354580999,2,1185.22954,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.644692726,3,2154.962801,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.558733696,4,1867.634427,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,5,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,6,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,7,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,8,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,9,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,10,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.746172137,11,2494.169908,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.888914867,12,2971.304612,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.416065584,1,1390.749141,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.334882055,2,1119.383455,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.608876464,3,2035.242645,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.527692935,4,1763.876959,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,5,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,6,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,7,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,8,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,9,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,10,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.044640992,11,3491.837872,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,1.244480813,12,4159.826457,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.367116691,1,1227.131595,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.295484166,2,987.6912837,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.537243939,3,1795.802334,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.465611413,4,1556.362023,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,5,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,6,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,7,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,8,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,9,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,10,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.59693771,11,1995.335927,2019,DPO,Registered,418546,No
54806,5,Private        ,Stelara 90 mg.,94,39,IMM,0.711131893,12,2377.043689,2019,DPO,Registered,418546,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.402234637,1,1643.48648,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.782122905,2,3195.668156,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.134078212,3,547.8288268,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.558659218,4,2282.620112,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.17877095,5,730.4384358,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.223463687,6,913.0480447,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.290502793,7,1186.962458,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.223463687,8,913.0480447,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.335195531,9,1369.572067,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.223463687,10,768.6502793,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.357541899,11,1229.840447,2019,DPO,Registered,418556,No
54806,5,Private        ,Zytiga 250 mg,139,50,OH,0.290502793,12,999.2453631,2019,DPO,Registered,418556,No
54806,5,Private        ,Guselkumab,29,12,IMM,2.156133829,5,6822.007435,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.635687732,6,5175.315985,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,0.594795539,7,1349.531599,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.486988848,8,3373.828996,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.486988848,9,3373.828996,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.784386617,10,4048.594796,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.858736059,11,4217.286245,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.858736059,12,4217.286245,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,0.148698885,1,470.4832714,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,2.081784387,2,6586.765799,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,1.784386617,3,5645.799257,2019,DPO,Registered,419106,No
54806,5,Private        ,Guselkumab,29,12,IMM,3.12267658,4,9880.148699,2019,DPO,Registered,419106,No
54806,5,Private        ,Remicade,71,30,IMM,2.318555115,1,1298.390864,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.639426581,2,1478.078886,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.734283632,3,3211.198834,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.625625658,4,1470.350369,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.483356281,5,830.6795173,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.964444804,6,1100.08909,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.004535515,7,918.0772657,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,8,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,9,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.600145784,10,1648.866769,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.939985422,11,1346.513323,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.345428039,12,2448.206042,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.318555115,1,1298.390864,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.639426581,2,1478.078886,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.734283632,3,3211.198834,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.625625658,4,1470.350369,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.483356281,5,830.6795173,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.964444804,6,1100.08909,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.004535515,7,918.0772657,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,8,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,9,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.600145784,10,1648.866769,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.939985422,11,1346.513323,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.345428039,12,2448.206042,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.483356281,5,830.6795173,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.964444804,6,1100.08909,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.004535515,7,918.0772657,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,8,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,9,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.600145784,10,1648.866769,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.939985422,11,1346.513323,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.345428039,12,2448.206042,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.318555115,1,1298.390864,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.639426581,2,1478.078886,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.734283632,3,3211.198834,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.625625658,4,1470.350369,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.483356281,5,830.6795173,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.964444804,6,1100.08909,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.004535515,7,918.0772657,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,8,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,9,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.600145784,10,1648.866769,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.939985422,11,1346.513323,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.345428039,12,2448.206042,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.483356281,5,830.6795173,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,1.964444804,6,1100.08909,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.004535515,7,918.0772657,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,8,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.67271402,9,1224.103021,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.600145784,10,1648.866769,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,2.939985422,11,1346.513323,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.345428039,12,2448.206042,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,4.735077347,1,2651.643314,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.39037823,2,3018.611809,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,11.71086094,3,6558.082125,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.362193245,4,3002.828217,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,3.101563133,5,1736.875354,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,4.1074755,6,2300.18628,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,4.191301531,7,1919.616101,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.588402041,8,2559.488135,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,5.588402041,9,2559.488135,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,7.527577549,10,3447.630518,2019,DPO,Registered,418455,No
54806,5,Private        ,Remicade,71,30,IMM,6.147242245,11,2815.436948,2019,DPO,Registered,418455,No
